21:00:02 INFO  manager.ApplicationManager - Chrome Driver was opened
21:00:07 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:00:08 INFO  TestBase - Starts test with name : DeleteAllContactsSuccessHomeWork
21:00:08 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
21:00:11 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
21:00:11 INFO  manager.MyListener - List size is -->0
21:00:11 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
21:00:11 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
21:00:11 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:00:11 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:00:11 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
21:00:11 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
21:00:12 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
21:00:12 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
21:00:12 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:00:13 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:00:13 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:00:13 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:00:13 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:00:13 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:00:13 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:00:13 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:00:14 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:00:14 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:00:14 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:00:14 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:00:14 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:00:14 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:00:14 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:00:14 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:00:14 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:15 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:15 INFO  manager.MyListener - List size is -->6
21:00:15 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:15 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:15 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:00:15 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:00:16 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:16 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:16 INFO  manager.MyListener - List size is -->5
21:00:16 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:16 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:16 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:00:16 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:00:17 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:17 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:17 INFO  manager.MyListener - List size is -->4
21:00:17 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:17 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:18 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:00:18 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:00:19 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:19 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:19 INFO  manager.MyListener - List size is -->3
21:00:19 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:19 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:19 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:00:19 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:00:20 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:20 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:20 INFO  manager.MyListener - List size is -->2
21:00:20 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:20 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:00:20 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:00:20 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:00:21 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:21 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:00:21 INFO  manager.MyListener - List size is -->2
21:00:21 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
