22:53:57 INFO  manager.ApplicationManager - Chrome Driver was opened
22:54:01 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
22:54:02 INFO  TestBase - Starts test with name : DeleteAllContactsSuccessClassWork
22:54:02 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
22:54:05 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
22:54:05 INFO  manager.MyListener - List size is -->0
22:54:05 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
22:54:05 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
22:54:05 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
22:54:05 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
22:54:06 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
22:54:06 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
22:54:06 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
22:54:06 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
22:54:06 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
22:54:07 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
22:54:07 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
22:54:07 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
22:54:07 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
22:54:07 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
22:54:08 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
22:54:08 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
22:54:08 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
22:54:08 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
22:54:08 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
22:54:08 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
22:54:08 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
22:54:08 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
22:54:09 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
22:54:09 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
