21:26:33 INFO  manager.ApplicationManager - Chrome Driver was opened
21:26:36 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:26:37 INFO  TestBase - Starts test with name : DeleteAllContactsSuccessHomeWork
21:26:37 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
21:26:40 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
21:26:40 INFO  manager.MyListener - List size is -->0
21:26:40 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
21:26:40 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
21:26:41 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:26:41 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:26:41 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
21:26:41 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
21:26:42 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
21:26:42 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
21:26:42 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:26:43 INFO  manager.MyListener - After Find Elements By -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:26:43 INFO  manager.MyListener - List size is -->1
21:26:43 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:26:43 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:26:43 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:43 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:44 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:44 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:44 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:26:44 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:26:44 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:44 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:44 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:44 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:45 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:26:45 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:26:45 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:26:45 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:26:46 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it175, phone=+39574123175, address=Parma, description=Goalkeeper)
21:26:46 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:26:46 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:26:46 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:46 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:46 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:46 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:46 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:26:47 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:26:47 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:47 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:47 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:47 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:47 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:26:47 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:26:47 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:26:47 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:26:48 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it153, phone=+39574123153, address=Parma, description=Goalkeeper)
21:26:48 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:26:48 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:49 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:49 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:26:49 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:49 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:49 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:26:49 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:26:50 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:26:50 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:26:50 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:26:51 INFO  manager.HelperBase - Provider added contact --> Contact(name=Gigi, lastName=Buffon, email=buffon@mail.it187, phone=+39574123187, address=Parma, description=Goalkeeper)
21:26:51 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:51 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:51 INFO  manager.MyListener - List size is -->13
21:26:51 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:51 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:51 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:51 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:52 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:52 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:52 INFO  manager.MyListener - List size is -->12
21:26:52 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:52 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:52 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:52 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:53 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:54 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:54 INFO  manager.MyListener - List size is -->11
21:26:54 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:54 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:54 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:54 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:55 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:55 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:55 INFO  manager.MyListener - List size is -->10
21:26:55 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:55 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:55 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:55 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:56 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:56 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:56 INFO  manager.MyListener - List size is -->9
21:26:56 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:56 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:56 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:56 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:58 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:58 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:58 INFO  manager.MyListener - List size is -->8
21:26:58 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:58 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:58 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:58 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:26:59 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:59 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:26:59 INFO  manager.MyListener - List size is -->7
21:26:59 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:59 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:26:59 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:26:59 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:27:00 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:00 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:00 INFO  manager.MyListener - List size is -->7
21:27:00 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:00 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:01 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:27:01 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:27:02 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:02 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:02 INFO  manager.MyListener - List size is -->5
21:27:02 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:02 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:02 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:27:02 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:27:03 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:03 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:03 INFO  manager.MyListener - List size is -->4
21:27:03 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:03 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:03 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:27:03 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:27:04 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:04 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM
21:27:04 INFO  manager.MyListener - List size is -->3
21:27:04 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:04 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:27:04 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:27:04 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
