21:40:33 INFO  manager.ApplicationManager - Chrome Driver was opened
21:40:36 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:40:36 INFO  TestBase - Starts test with name : DeleteOneContactSuccessClassWork
21:40:36 INFO  manager.MyListener - Before Find Elements -->By.xpath: //button
21:40:39 INFO  manager.MyListener - After Find Elements -->By.xpath: //button
21:40:39 INFO  manager.MyListener - List size is -->0
21:40:39 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[@href='/login']
21:40:39 INFO  manager.MyListener - After Find Element -->By.xpath: //a[@href='/login']
21:40:39 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[contains(@placeholder,'Email')]
21:40:40 INFO  manager.MyListener - After Find Element -->By.xpath: //input[contains(@placeholder,'Email')]
21:40:40 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[@placeholder='Password']
21:40:40 INFO  manager.MyListener - After Find Element -->By.xpath: //input[@placeholder='Password']
21:40:40 INFO  manager.MyListener - Before Find Element -->By.xpath: //button[normalize-space()='Login']
21:40:40 INFO  manager.MyListener - After Find Element -->By.xpath: //button[normalize-space()='Login']
21:40:40 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[.='ADD']
21:40:41 INFO  manager.MyListener - After Find Element -->By.xpath: //a[.='ADD']
21:40:41 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Name']
21:40:41 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Name']
21:40:41 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Last Name']
21:40:41 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Last Name']
21:40:42 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='email']
21:40:42 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='email']
21:40:42 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Phone']
21:40:42 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Phone']
21:40:42 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Address']
21:40:42 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Address']
21:40:42 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='description']
21:40:42 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='description']
21:40:42 INFO  manager.MyListener - Before Find Element -->By.xpath: //b
21:40:43 INFO  manager.MyListener - After Find Element -->By.xpath: //b
21:40:44 INFO  manager.MyListener - Before Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:40:44 INFO  manager.MyListener - After Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:40:44 INFO  manager.MyListener - List size is -->1
21:40:44 INFO  manager.MyListener - Before Find Elements -->By.cssSelector: .contact-item_card__2SOIM h3
21:40:44 INFO  manager.MyListener - After Find Elements -->By.cssSelector: .contact-item_card__2SOIM h3
21:40:44 INFO  manager.MyListener - List size is -->2
21:40:44 INFO  manager.MyListener - Before Find Element -->By.cssSelector: .contact-item_card__2SOIM h3
21:40:44 INFO  manager.MyListener - After Find Element -->By.cssSelector: .contact-item_card__2SOIM h3
21:40:44 INFO  manager.MyListener - Before Find Element -->By.xpath: //button[.='Remove']
21:40:44 INFO  manager.MyListener - After Find Element -->By.xpath: //button[.='Remove']
21:40:45 INFO  manager.MyListener - Before Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:40:45 INFO  manager.MyListener - After Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
21:40:45 INFO  manager.MyListener - List size is -->1
