21:04:18 INFO  manager.ApplicationManager - Chrome Driver was opened
21:04:24 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
21:04:25 INFO  TestBase - Starts test with name : DeleteAllContactsSuccessClassWork
21:04:25 INFO  manager.MyListener - Before Find Elements By -->By.xpath: //button
21:04:28 INFO  manager.MyListener - After Find Elements By -->By.xpath: //button
21:04:28 INFO  manager.MyListener - List size is -->0
21:04:28 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[@href='/login']
21:04:28 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[@href='/login']
21:04:28 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:04:28 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[contains(@placeholder,'Email')]
21:04:28 INFO  manager.MyListener - Before Find Element By -->By.xpath: //input[@placeholder='Password']
21:04:28 INFO  manager.MyListener - After Find Element By -->By.xpath: //input[@placeholder='Password']
21:04:29 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[normalize-space()='Login']
21:04:29 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[normalize-space()='Login']
21:04:29 INFO  manager.MyListener - Before Find Element By -->By.xpath: //a[.='ADD']
21:04:31 INFO  manager.MyListener - After Find Element By -->By.xpath: //a[.='ADD']
21:04:32 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Name']
21:04:32 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Name']
21:04:32 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:04:32 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Last Name']
21:04:32 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='email']
21:04:32 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='email']
21:04:32 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Phone']
21:04:32 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Phone']
21:04:32 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='Address']
21:04:33 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='Address']
21:04:33 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: input[placeholder='description']
21:04:33 INFO  manager.MyListener - After Find Element By -->By.cssSelector: input[placeholder='description']
21:04:33 INFO  manager.MyListener - Before Find Element By -->By.xpath: //b
21:04:33 INFO  manager.MyListener - After Find Element By -->By.xpath: //b
21:04:33 INFO  manager.MyListener - Before Find Elements By -->By.cssSelector: .contact-item_card__2SOIM h3
21:04:33 INFO  manager.MyListener - After Find Elements By -->By.cssSelector: .contact-item_card__2SOIM h3
21:04:33 INFO  manager.MyListener - List size is -->1
21:04:33 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:04:33 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-item_card__2SOIM h3
21:04:33 INFO  manager.MyListener - Before Find Element By -->By.xpath: //button[.='Remove']
21:04:34 INFO  manager.MyListener - After Find Element By -->By.xpath: //button[.='Remove']
21:04:35 INFO  manager.MyListener - Before Find Element By -->By.cssSelector: .contact-page_message__2qafk h1
21:04:35 INFO  manager.MyListener - After Find Element By -->By.cssSelector: .contact-page_message__2qafk h1
