22:08:26 INFO  manager.ApplicationManager - Chrome Driver was opened
22:08:29 INFO  manager.ApplicationManager - Current URL --> https://contacts-app.tobbymarshall815.vercel.app/home
22:08:30 INFO  TestBase - Starts test with name : DeleteOneContactSuccessClassWork
22:08:30 INFO  manager.MyListener - Before Find Elements -->By.xpath: //button
22:08:33 INFO  manager.MyListener - After Find Elements -->By.xpath: //button
22:08:33 INFO  manager.MyListener - List size is -->0
22:08:33 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[@href='/login']
22:08:33 INFO  manager.MyListener - After Find Element -->By.xpath: //a[@href='/login']
22:08:34 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[contains(@placeholder,'Email')]
22:08:34 INFO  manager.MyListener - After Find Element -->By.xpath: //input[contains(@placeholder,'Email')]
22:08:34 INFO  manager.MyListener - Before Find Element -->By.xpath: //input[@placeholder='Password']
22:08:34 INFO  manager.MyListener - After Find Element -->By.xpath: //input[@placeholder='Password']
22:08:34 INFO  manager.MyListener - Before Find Element -->By.xpath: //button[normalize-space()='Login']
22:08:34 INFO  manager.MyListener - After Find Element -->By.xpath: //button[normalize-space()='Login']
22:08:34 INFO  manager.MyListener - Before Find Element -->By.xpath: //a[.='ADD']
22:08:35 INFO  manager.MyListener - After Find Element -->By.xpath: //a[.='ADD']
22:08:35 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Name']
22:08:35 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Name']
22:08:36 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Last Name']
22:08:36 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Last Name']
22:08:36 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='email']
22:08:36 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='email']
22:08:36 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Phone']
22:08:36 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Phone']
22:08:36 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='Address']
22:08:36 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='Address']
22:08:37 INFO  manager.MyListener - Before Find Element -->By.cssSelector: input[placeholder='description']
22:08:37 INFO  manager.MyListener - After Find Element -->By.cssSelector: input[placeholder='description']
22:08:37 INFO  manager.MyListener - Before Find Element -->By.xpath: //b
22:08:37 INFO  manager.MyListener - After Find Element -->By.xpath: //b
22:08:37 INFO  manager.MyListener - Before Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
22:08:37 INFO  manager.MyListener - After Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
22:08:37 INFO  manager.MyListener - List size is -->1
22:08:37 INFO  manager.MyListener - Before Find Elements -->By.cssSelector: .contact-item_card__2SOIM h3
22:08:37 INFO  manager.MyListener - After Find Elements -->By.cssSelector: .contact-item_card__2SOIM h3
22:08:37 INFO  manager.MyListener - List size is -->1
22:08:37 INFO  manager.MyListener - Before Find Element -->By.cssSelector: .contact-item_card__2SOIM h3
22:08:38 INFO  manager.MyListener - After Find Element -->By.cssSelector: .contact-item_card__2SOIM h3
22:08:38 INFO  manager.MyListener - Before Find Element -->By.xpath: //button[.='Remove']
22:08:38 INFO  manager.MyListener - After Find Element -->By.xpath: //button[.='Remove']
22:08:39 INFO  manager.MyListener - Before Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
22:08:42 INFO  manager.MyListener - After Find Elements -->By.xpath: //div[@class='contact-page_leftdiv__yhyke']
22:08:42 INFO  manager.MyListener - List size is -->0
